Localidades	Id
Dar-Kebdani	2237
Darling	2238
Dawson, 7 millas Sur	2239
De Alcaracejos al Valle de los Pedroches, Km 58 carretera 411	2240
De Alcaraz del Rey a Carrascosa del Campo, Cuenca	2241
De Badajoz a la estacion de Talavera y hacia La Puebla	2242
de Boaco hacia Camoapa	2243
De Dos barrios a La Guardia	2244
De Dos Hermanas a Sevilla	2245
De Ecija a Marchena, km 15 de Sevilla	2246
De El Limon al Carrizal, en la Cañada de Santa Lucia	2247
De Glip	2248
de La Serena a Castuera	2249
De Mapinhane a Mambone	2250
De Piñalito a Dos Hermanas, Ruta Nacional 14 	2251
de Rioja a Tabernas	2252
De San Francisco hasta Rio Jordan por Ruta Provincial 83	2253
De Termas del Sosneado a Laguna El Sosneado	2254
Debajo Base Militar, La Pandera, Los Villares	2255
Decatur, 6 millas S, 2 millas W	2256
Deerfield	2257
Dehesa de Valdeobispo, Almaraz	2258
Dekalb, 9 millas Oeste de Lago Hill 	2259
Delta del Ebro, entre la Laguna de la Platjola y la Aufacada	2260
Delta Yukon-Kuskokwim	2261
Denia, Las Rotas	2262
Dennis, 5 millas S	2263
Dent de Vaulion	2264
Departamento de Afecciones Pulmonarias	2265
Deposito de Loporzano, Loporzano	2266
Descargamaria a Fuente de la Malena	2267
Deseado	2268
Desembarco del Neely's 	2269
Desembocadura al mar del Rio Mpahlanyana	2270
Desembocadura del Barranquet	2271
Desembocadura del Rio Canaleta	2272
Desembocadura del Rio Fort al Rio Connecticut	2273
Desembocadura del Rio Mtata	2274
Desfiladero del Cares	2275
Desierto de los Leones	2276
Desierto de Mojave	2277
Desierto de Tabernas	2278
Desierto de Tafilalet	2279
Desierto Lapalala	2280
Desierto Nacional de Sonora, Pico Maricopa	2281
Desierto San Rafael 	2282
Desvio a Otuzco - Agallpampa	2283
Dexter, 10 mi S, 5 mi E	2284
Dinkel	2285
Dinokana	2286
Dique Contraalmirante Cordero	2287
Dique del Matadero	2288
Diria, Cerros Brujo	2289
Distrito de Beni-Mellal, en el puerto de Tizi-n-Nissi	2290
Distrito de Blagoevgrad, Montes Pirin	2291
Distrito de Braila, Lacul Sarat	2292
Distrito de Nakuru, Reserva Forestal de Mau 	2293
Distrito Industrial de Uberlãndia, Granja Colorado, Rio Uberabinha	2294
Distrito Kajiado, Reserva Forestal Namanga	2295
Distrito Kwale, Kaya Kinondo	2296
Distrito Nanyuki, Parque Nacional Naro Moru  	2297
Division entre Cascada y Lago Warm 	2298
Domeño	2299
Donana, Parque Nacional de Donana	2300
Dorp	2301
Douar Izemmouren	2302
Draa-Tal NW Zagora	2303
Dreischwestern	2304
Drenaje del Rio Catamayo	2305
Driekop	2306
Ducto David	2307
Ducto Ktifa	2308
Dudhwa NP	2309
Dueñas	2310
Duku	2311
Dunas Juniper 	2312
Dunseith, 9 millas N, 35 millas E	2313
Dunsevern	2314
Duraznitos, 8 Km de La Guajolota	2315
Ebanito	2316
Ebo	2317
Edgewood	2318
Egvekinot, 10 km N-NW del pueblo	2319
Ein kinya	2320
Eivissa, el Pla de Vila	2321
Ejido 20 Noviembre	2322
Ejido Cardenas Valdez	2323
Ejido Chilil	2324
Ejido el Capulin, 10 km al SW de Parras de la Fuente, Sierra de Parras	2325
Ejido Hacienditas, paraje Bajio de Vacas	2326
Ejido Piedra de Cal	2327
El Alamillo	2328
El Alto de la Calera de San Ramon	2329
El Arco, Cañaveral	2330
El Arenal, Portezuelo	2331
El Ballestero, Albacete	2332
El Barranco del Puerto	2333
El Bolson	2334
El Burgo	2335
El Butano, Ejido La Trinidad	2336
El Caballero	2337
El Calafate, Cerro Huiliche, entre Estancia Anita y Chorrillo Malo	2338
El Candado	2339
El Canton 	2340
El Caobal	2341
El Capulin	2342
El Capulin, Cañada que va a tres Gobernadores	2343
El Carrizo	2344
El Castell de Guadalest	2345
El Castillo	2346
El Castillo, Boca de Sabalos, Estacion de Investigacion La Lupe	2347
El Cerezo	2348
El Cerrito, via al corregimiento de Tenerife, cuenca rio Coronado	2349
El Chañaral	2350
El Chico, 2 km al N de Yerbabuena	2351
El Colmenar	2352
El Corazon, entre Quevedo y Latacunga 	2353
El Coro, 10 Km NO de Caltepec, 6 Km SE de Santiago Acatepec	2354
El Cuy	2355
El Dalles	2356
El Descanso	2357
El Dorado, carretera al Gran Cañon 	2358
El Durazno	2359
El Ejido, Punta del Sabinar	2360
El Embocadero	2361
El Encino	2362
El Fangar, vora la carretera	2363
El Faro, San Juan Bautista Cuicatlan	2364
El Fenazar, Molina de Segura	2365
El Fendek	2366
El Fresno 	2367
El Gadul	2368
El Gorguel, Sierra de Cartagena	2369
El Hatillo, 15 km NE Tegucigalpa	2370
El Hondo de Crevillente	2371
El Jardin 	2372
El Jazmin	2373
El Limbo	2374
El Llano 	2375
El Loa, Camino de San Pedro de Atacama a Paso Jama	2376
El Loa, Tolar, volcan Licancabur	2377
El Lobo	2378
El Madroñal	2379
El Maguey, 161 km al N	2380
El Mango	2381
El Marchal de Enix	2382
El Mirador, Santa Ana Cuautec, Temascaltepec	2383
El Miyit BO	2384
El Moralet, San Vicente	2385
El Moreno, senda hacia el Chañi	2386
El Ocotal, 4 km al S de la ciudad de Matagalpa	2387
El Oro	2388
El Palmar	2389
El Palmito	2390
El Pantano, 501 km al S	2391
El Paso	2392
El Pedregal 	2393
El Pedroso	2394
El Pelado	2395
El Pilar 	2396
El Pinyon	2397
El Pong	2398
El Portanchito, Casas de la pizarra 	2399
El Portezuelo, a 22 km de El Maiten sobre ruta 40	2400
El Porvenir, camino a Santa Clara	2401
El Prado, Succha-Alta, 12,4 km NE de la ciudad de San Miguel	2402
El Progreso	2403
El Ranchito, Parque Nacional Cañon del Sumidero	2404
El Rayon	2405
El Recuenco	2406
El Rincon	2407
El Rodeo	2408
El Rodeo, fila Diamante	2409
El Ronco, Ceja de monte yungena	2410
El Sabinar Albacete	2411
El Sabinito 	2412
El Saltillo, Rancho del Gallo	2413
El Salto 	2414
El Sotano Colorado 	2415
El Tabacal	2416
El Tambo	2417
El Tanque 	2418
El Tejamanil	2419
El Temascal 	2420
El Temascal, Reserva de la Biosfera La Michilia	2421
El Tigre	2422
El Tonanejo, Medina Sidonia	2423
El Toro	2424
El Toro, Mallorca	2425
El Tutal y Piedra Molina	2426
El Valle de Anton 	2427
El Veladero 	2428
El Ventorro	2429
El Viso, desembocadura del Rio Guadamatilla	2430
Eldora	2431
Ellsworth, Arroyo a la entrada de Yellow 	2432
Elon	2433
Elorz	2434
Eloxochitlan, 8 km al E	2435
Els Boixos, Fraga	2436
Els Garrigons, Beseit	2437
Elvas - Olivenza, Puente Ajuda	2438
Embalse de Anchuricas - Miller	2439
Embalse de Guadalcacin	2440
Embalse de Huesna	2441
Embalse de Isabel II	2442
Embalse de Jandula	2443
Embalse de Jarosa	2444
Embalse de Jose Toran 	2445
Embalse de la Breña	2446
Embalse de la Minilla	2447
Embalse de Las Coladas	2448
Embalse de Los Jarales	2449
Embalse de Mahomalejo	2450
Embalse de Melonares	2451
Embalse de Penarrubia	2452
Embalse de Puente Nuevo	2453
Embalse de Quiebrajano	2454
Embalse de Rumblar	2455
Embalse de San Rafael de Navallana	2456
Embalse de Ulldecona, Pista de Vall de la Fou	2457
Embalse de Villalcampo	2458
Embalse del Carpio	2459
Embalse del Centenillo	2460
Embalse del Encinarejo	2461
Embalse del Guadalmellato	2462
Embalse del Portillo	2463
Embalse Parcela, 10 km SO de Safford	2464
Embarcacion	2465
Embrapa	2466
Emiliano Zapata 	2467
Emmet 	2468
En la carretera 14, 117 millas al este de Faro Rock	2469
En la carretera CA-1, 148 km NW de desvio a Patzun	2470
En la Serrata de Lorca, vertiente oriental	2471
En la via A - 3151 Este de Ojuelos Bajos	2472
En Olivares, cerca de Badajoz	2473
Encanada, ruta Michiquillay y El Punre - Sorochuco	2474
Encarnacion, Parque Las Orquideas	2475
Enguera	2476
Enguidanos	2477
Ensenada	2478
Ensenada Selden 	2479
Entrada a Torito	2480
Entrada Monumento Nacional Pinaculos 	2481
Entrada para Barranco de Velho	2482
Entre Alcolea y El Carpio, Estacion de Los Cansinos	2483
Entre Antalya y Serik, Comercio Candemir	2484
entre Azara y Concepcion de la Sierra	2485
Entre Benizar y Otos, Moratalla	2486
Entre Cabrils y Cabrera	2487
Entre Capão Bonito y Itapeva, carretera SP 258	2488
Entre Carchi, Guajara y Guayupe	2489
Entre Cartama y Pizarra	2490
Entre Conquista y Torrecampo	2491
Entre Cordoba y Montoro	2492
Entre El Empalme y Santa Maria de Dota, rio Parrita	2493
Entre El Hato y Bambito	2494
Entre el refugio y el ingreso al Circuito ecoturistico El Cañadon 	2495
Entre Essaouira y Marrakech Chemaia	2496
Entre Fuentes y Quinto	2497
Entre Glencross y Punta Alta	2498
Entre Hita y Padilla de Hita	2499
Entre Ketama y Taounate, 4 km de Ketama	2500
Entre Kikwe y Manyata, Río Malala	2501
Entre La Hermita y Orcheta, Villajoyosa	2502
Entre La Isla y La Tablada, E de ruta 21 hasta el rio Arias	2503
Entre La Linea y el Cerro del Campanario	2504
Entre La Vega y Muriellos	2505
Entre Las Camelias y La Salvadora, Rio Jigüina	2506
Entre las vias 3328 y 251 al norte de la Montaña Grendah	2507
Entre Lorca y Puerto Lumbreras, a la izquierda de la carretera	2508
Entre los Gallardos y Venta de los Castaños	2509
Entre Los Planes de Hornito y Lago Fortuna	2510
Entre Marmelete y Pacil	2511
Entre Matillas y Cendejas	2512
Entre Miracosta y Pampa del Lirio	2513
Entre Moamba y Boane	2514
Entre Molinopampa y Mendoza	2515
Entre Ossa de Montiel y Ruidera Albacete	2516
Entre Porto Nobre y cruzamento para Querena	2517
Entre Pueblo de Alfambra y el de Cuevas Labradas	2518
Entre Pungala y Alao	2519
Entre Rio Clarillo y Rio Tinguiririca, Quebrada el Avellano	2520
Entre Rio Terbi y el Rio Sini	2521
Entre Rios, entre Poqueloque y Abra de Alto Polea	2522
Entre Sainuco y Lago Alumine	2523
Entre San Antonio y Matibamba	2524
Entre San Galindo y Valdearenas	2525
Entre San Juan y el Campamento Don Mario	2526
Entre San Miguel y Aguaditas	2527
Entre Santa Rita y arroyo Titoror 	2528
Entre Sierra Vieja y Emiliano Zapata	2529
Entre Taourirt y El Aaiun, cerca del cruce a Nador	2530
Entre Tena y Papallacta	2531
Entre Tonasket y Republic	2532
Entre Totana y Alhama cerca de la carretera	2533
Entre Trevelez y Juviles	2534
Entre Valdes y Baños de Colina	2535
Entre Via 99 y ferrocarril en el carril Truttman, 32 km al sur de Granada	2536
Entre Viveros y Villanueva de la Fuente Albacete	2537
Entre Wickenburg y Congress 	2538
Entre Zacualtipan y Olotla sobre el camino a Metztitlan	2539
Era de los Llanos, Serradilla	2540
Erie, 1 milla S	2541
Ermita de la Octava, Peñarrubias de Piron	2542
Ermita de los Enebrales	2543
Ermita de Los Santos, Alcala de los Gazules	2544
Ermita de San Cayetano, Crevillente	2545
Erquiz	2546
Erro	2547
Erzurum, Monte Palandöken	2548
Escaba	2549
Escobillo	2550
Escuela Agricola Estatal, Viçosa	2551
Escuela Agrotecnica Salesiana Pascual Gentilini	2552
Escuela Kwanompumelelo	2553
Escuela Secundaria de Jackson	2554
Escuela Secundaria Nova Gorica	2555
Esenguly	2556
Eslava 	2557
Esparragalejo	2558
Espiel	2559
Espot, Lago de San Mauricio	2560
Estacion Altamira, Cerro Hoffman	2561
Estacion Bijagual	2562
Estacion Biologica de Alabama cerca de Akron	2563
Estacion Biologica Guandera, Marsical Sucre	2564
Estacion Biologica Huitepec-Pronatura	2565
Estacion Biologica Las Alturas	2566
Estacion Biologica Las Cruces	2567
Estacion Biologica Marina	2568
Estacion Biologica Rio Palenque	2569
Estacion Biologica Tropical los Tuxtlas, Lago Zacatal 	2570
Estacion Biologica Vara blanca	2571
Estacion Cuereci, Sendero al Mirador	2572
Estacion Cuerici, Sendero a la Piedra, 5 km este de Villa Mills	2573
Estacion de Freginals	2574
Estacion de Guardabosques Arvison, Arroyo Kosk	2575
Estacion Ecologica de Tapacura, Camucim	2576
Estacion El Progreso	2577
Estacion Experimental de Investigacion y Enseñanza de Zoquiapan	2578
Estacion Experimental El Rasgon	2579
Estacion Experimental Itapetininga	2580
Estacion Mascareña	2581
Estacion Pittier, Cerro Pittier	2582
Estacion Savage 	2583
Estacion Yaounde 	2584
Estadilla, loma junto al pueblo	2585
Estancia Cerro Castillo, Laguna Dorotea	2586
Estancia El Carmen, Campo en medio a 23 km al SE de el Carmen	2587
Estancia El Rincon, Lago Volcan	2588
Estancia Glencross, La laguna	2589
Estancia Harberton	2590
Estancia Huyliche, Cerca de la lagunita en el camino a la cima del cerro	2591
Estancia Itapaqui, 12 km NNO de Cotoca	2592
Estancia La Oriental	2593
Estancia La Primavera, Sector Laurita	2594
Estancia La Verdadera Argentina, galpon de esquila	2595
Estancia Las Viscachas	2596
Estancia Los Colorados, 40 km al sur-este de Antofatasta de la Sierra	2597
Estancia Pampa Chica, Rio Tecka	2598
Estancia Puerto Marquez	2599
Estancia Punta Segunda, E valle del Rio Encajonado	2600
Estancia Rio Stag	2601
Estancia Rospentek, ladera N de meseta Torre	2602
Estancia Sofia, 3 km W del casco	2603
Estancia Vicuña	2604
Estanque Acantilado Pumpkin	2605
Estanque de Pesca Rwasave	2606
Estanque Grassy, Sandwich	2607
Estanque Israel 	2608
Estanque Mills	2609
Estanque Pistapaug, Durham	2610
Estanque Spectacle, Kent	2611
Estanque Wild Rose	2612
Estany dels Monges	2613
Estany Pudent, cerca de las Salinas Ferrer	2614
Este de  Farmington	2615
Este de Arroyo Abbott	2616
Este de Arroyo Perkins, 15 km SE de Cottage 	2617
Este de Bayarque	2618
Este de Combapata	2619
Este de Coñocranra	2620
Este de Darwin	2621
Este de Embalse de Leurtza	2622
Este de Erjos	2623
Este de Esquipulas	2624
Este de Granby	2625
Este de Haddam	2626
Este de Hampton	2627
Este de Hartford	2628
Este de Illinois, 3 1/2 millas arriba de Takilma	2629
Este de Itete	2630
Este de Kwazulu	2631
Este de la Presa Kommandodrif	2632
Este de la Presa Luphohlo 	2633
Este de la Represa de Gallito Ciego	2634
Este de Lago Grandby, Campamento Hole 	2635
Este de las Montañas Mingus, cerca Jerome 	2636
Este de Lichinga	2637
Este de Manaure	2638
Este de Montes Takosha, 18 km NE de Bluff	2639
Este de Msowero	2640
Este de Ojen	2641
Este de Pico Edwards 	2642
Este de Pimampiro, Cerro Pan de Azucar	2643
Este de Potosi, Este de la via estatal 21	2644
Este de Pueblo Nuevo Solistahuacan	2645
Este de Tlahui	2646
Este de Vanino	2647
Este de Vanrhynsdorp	2648
Este de Xestoso	2649
Este del Rio Hozgarganta	2650
Este Lago Nuyakuk 	2651
Estepona, Sierra Bermeja, Pedregales de San Isidro	2652
Esteribar	2653
Esteveira	2654
Estibere, Estacion 11 	2655
Estoi	2656
Estremoz	2657
Estuario del Rio Guadiaro	2658
Evanston	2659
Everest, 40 millas S, 10 millas W	2660
Evora	2661
Expreso Jose de Diego a la altura de la Plaza Doramar	2662
Extremo N Laguna Varvarco Campos, Arroyo Benitez	2663
Extremo NO de la Pampa Ferraina	2664
Extremo sur de la Glorieta Mesa	2665
Ezcaray, Barranco La Polvorosa	2666
Fairfield	2667
Falces	2668
Faldas SE del Volcan Casita, 1 km antes de Argelia	2669
Fallas Bridal Veil 	2670
Falmouth	2671
Farallon Negro	2672
Farallones del Citara, paraje Las Canoas, Quebrada La Bramadora	2673
Farlington, 3 millas N, 1 milla Este	2674
Farmington	2675
Faulhorn	2676
Fauna de la Guardia Nacional Roswell	2677
Fauna de la Guardia Nacional, Cerro Negro	2678
Federacion	2679
Feldkirch	2680
Felix	2681
Fenchihu	2682
Fengkangshan	2683
Feuerstätter 	2684
Fez	2685
Fila Vista del Mar, camino a las Torres de Telecomunicaciones	2686
Filtros Viejos 	2687
Finca Aguas Buenas	2688
Finca Armenia, San Rafael pie de la Cuesta a Carrizal	2689
Finca Banderilla, San Nicolas, 5 Km N del Puente Negro	2690
Finca de Araya Brozas	2691
Finca de Araya, Arroyo de la Luz	2692
Finca de la Herguijuela, Fresnedoso de Ibor	2693
Finca Hartman, Cerro Pando	2694
Finca Ix Chel, 100 m hacia Martinez a Hydro	2695
Finca La Erida	2696
Finca La Herguijuela, Fresnedoso de Ibor	2697
Finca La Mesita, oeste de Villa Colombia	2698
Finca Los Ensayos, 75 mi N de Zarcero	2699
Finca San Luis	2700
Finca Valtuerto Almendros, entre Carrascosa y Horcajada	2701
Finca ZIngara, km 18 de la carretera Cali-Buenaventura	2702
Fiordo Peel, Rio Murtillar	2703
Fisterra, Cabo de Fisterra	2704
Fivondronana, Antsiranana I, Firaisana	2705
Fivondronana, Vohemar, Firaisana	2706
Flanco oeste de Chimi-li, N'Mai kha Salween 	2707
Florence, 1 milla S	2708
Florence, Oregon	2709
Fondo Nonguen, NE de Concepcion	2710
Font de la Figuera	2711
Forkland	2712
Formigal-Tres Hombres	2713
Fornos	2714
Foster	2715
Foum Zguid	2716
Fournex	2717
Foxville	2718
Foz de Arbayun-Sierra de Leyre	2719
Foz de Lumbier	2720
Fraga de Baos, Rego de Couto Redondo	2721
Fraga de Santestebo	2722
Francisco de Sogeo	2723
Frankfort, 5 millas S	2724
Franklin	2725
Fraxern	2726
Fraylesca, cerca a Siltepec	2727
Fredes, hacia la pe?a Blanca	2728
Frenchglen	2729
Fresneda de Altarejos	2730
Fresno de la Ribera	2731
Fresno, Lago Huntington	2732
Frias de Albarracin, borde de carretera	2733
Frontera Colorado - Oklahoma carretera N0 110	2734
Frontera España - Portugal, Escalhao	2735
Frontera Lesotho - Sur Africa al sur de Malekgonyane	2736
Frontera Lesotho - Sur Africa al sur del Patrimonio Mundial Ukahlamba	2737
Frontera Mozambique - Sur Africa Parque Elefante Tembe	2738
Frontera Namibia - Sur Africa Patrimonio Mundial Richtersveld	2739
Frontera Washington - Idaho al Sur de Lewiston	2740
Fuencaliente, Valle del arroyo de la Parra	2741
Fuencaliente, Valle del Rio Montoro	2742
Fuengirola, Faro de Calaburras	2743
Fuente de Piedra, Laguna de Fuente de Piedra	2744
Fuente Perdida, Jumilla	2745
Fuente Victoria	2746
Fuente-Alamo de Murcia, Las Palas Era Gines Caras	2747
Fuentealbilla	2748
Fuentes Carrionas	2749
Fuerte del Rey	2750
Fuerte Dick, Rancho Van Deventer	2751
Fuerte Hale 	2752
Fuerte Jackson	2753
Fuerte Militar Lewis, Base  7-S 	2754
Fuerte Rock	2755
Fuerte Shantock	2756
Fuerte Totten, 35 milla E	2757
Fuerte Yankee, 1 milla norte de Sunbeam	2758
Fundo Bullileo, a lo largo del  Estero Bullileo	2759
Fundo La Estrella, 30 km N de Cauquenes	2760
Funhalouro	2761
Fuzhou 	2762
GA - Maila	2763
Gabelhorn	2764
Gajibo	2765
Galapagar, Rio Guadarrama	2766
Galdames	2767
Galena, 2 mi S	2768
Galilea	2769
Gallina vieja, 2 km de la Granja Guaratâ	2770
Gallipienzo	2771
Gallipienzo, hacia Murillo del Fruto	2772
Gambos - Cahama, km 6,3, Morro de Covo	2773
Ganda, Centro de Estudios	2774
Gandajika	2775
Gao	2776
Garaballa	2777
Garberville	2778
Gardner, 2 millas N	2779
Garganta de las Maravillas	2780
Garganta del Rayo, Los Barrios	2781
Garganta Royal	2782
Gargante del Madroño	2783
Gargellenalpe	2784
Gargüera, Cerro Maribañez	2785
Garies 	2786
Garnett, 35 millas S	2787
Garrigues de Puntiro Mallorca	2788
Garruchos, Puerto Garruchos	2789
Garxal	2790
Gaschurn-Ganeu	2791
Gasquet, 225 millas N	2792
Gaston 	2793
Gaylegphug, 58 km a lo largo de Trongsa	2794
Gaylordsville	2795
Geddes, 3 millas S, 7 millas W	2796
Gegharkunik, Cordillera Vardenis	2797
Gegharkunik, Sevan	2798
Gela	2799
Genalguacil, Los Zaharames	2800
Geneva	2801
George	2802
Georgetown	2803
Gerb	2804
Gerdar de Sorpe, al barranco de Cabanes	2805
Gergal, Sierra de Los Filabres, El Campillo	2806
Ghassate	2807
Giele Botter	2808
Gilzerbaan	2809
Girard, Pennsylvania	2810
Gitwenge, Ruyigi	2811
Glaciar Coleman, 1 milla arriba de Cabaña Kulshan	2812
Glasco, 9 millas E	2813
Glastonbury	2814
Glenn, Willows	2815
Glenwood, Isla Big 	2816
Gloria, Serrota, Caatinga	2817
Glorieta Meyasdim	2818
Gobabis	2819
Gobernador Roca	2820
Goizueta, Artikutza, Rio Elama 	2821
Goldhill	2822
Golungo Alto, Sierra de Alto Queta en Sange	2823
Gongguan	2824
Gonzinha, Loule	2825
Gora	2826
Gordillo, Campo Exp del INTA Los Cerillos	2827
Gordon	2828
Gosau, Ramsau - Iglmoos 	2829
Goutyini	2830
Gozon, Cabo de Penas	2831
Gran Canaria, Montana Blanca, Altos de Anden Verde	2832
Gran Cañon	2833
Gran Mesa 	2834
Gran Sabana, Quebrada Urayaparuta	2835
Granada, vereda el Soche	2836
Granada, vereda San Raimundo	2837
Granadilla, Rio Ambroz	2838
Granby	2839
Granja Atibaia, Km 258 Carretera Tropeiros	2840
Granja Cajuru, nacimiento del rio Cajuru	2841
Granja de Caza Hoeksfontien	2842
Granja de Caza Rupert	2843
Granja Dubois 	2844
